SEQUENS,CZERFAM95,MK_KHARK,AC_KHARK,MK_QIAN,AC_QIAN,NAME,AUTHOR
1545,ONAGRACEAE,AC,1545,AC,1545,Epilobium hornemannii,Reichenb.
6825,ONAGRACEAE,SY,1545,SY,1545,Epilobium foucaudianum,Levl.
1546,ONAGRACEAE,AC,1546,AC,1546,Epilobium maximowiczii,Hausskn.
6826,ONAGRACEAE,SY,1546,SY,1546,Epilobium affine,Maxim.
5040,ONAGRACEAE,SY,1546,SY,1546,Epilobium calycinum,Hausskn.
7845,ONAGRACEAE,SY,1546,SY,1546,Epilobium cylindrostigma,Kom.
8008,ONAGRACEAE,SY,1546,SY,1546,Epilobium glandulosum ssp. maximowiczii,(Hausskn.) Worosch.
8027,ONAGRACEAE,SY,1546,SY,1546,Epilobium glandulosum var. asiaticum,Hara
7956,ONAGRACEAE,SY,1546,SY,1546,Epilobium kurilense,Nakai
7572,ONAGRACEAE,SY,1546,SY,1546,Epilobium punctatum,Levl.
1547,ONAGRACEAE,AC,1547,AC,1547,Epilobium montanum,L.
1548,ONAGRACEAE,AC,1548,AC,1548,Epilobium palustre,L.
1549,ONAGRACEAE,AC,1549,AC,1549,Epilobium pyrricholophum,Franch. et Savat.
5042,ONAGRACEAE,SY,1549,SY,1549,Epilobium japonicum,Hausskn.
6827,ONAGRACEAE,SY,1549,SY,1549,Epilobium oligodontum,Hausskn.
1551,BERBERIDACEAE,AC,1551,AC,1551,Epimedium koreanum,Nakai
5044,BERBERIDACEAE,SY,1551,SY,1551,Epimedium grandiflorum ssp. koreanum,(Nakai) Kitam.
6829,BERBERIDACEAE,SY,1551,SY,1551,Epimedium macrosepalum,Stearn
1552,ORCHIDACEAE,AC,1552,AC,1552,Epipactis papillosa,Franch. et Savat.
1553,ORCHIDACEAE,AC,1553,AC,1553,Epipactis thunbergii,A.Gray
1554,ORCHIDACEAE,AC,1554,AC,1554,Epipogium aphyllum,(F.W.Schmidt) Sw.
5045,ORCHIDACEAE,SY,1554,SY,1554,Orchis aphylla,F.M.Schmidt
1555,EQUISETACEAE,AC,1555,AC,1555,Equisetum arvense,L.
5046,EQUISETACEAE,SY,1555,SY,1555,Equisetum boreale,Bong.
1556,EQUISETACEAE,AC,1556,AC,1556,Equisetum fluviatile,L.
5047,EQUISETACEAE,SY,1556,SY,1556,Equisetum heleocharis,Ehrh.
1557,EQUISETACEAE,AC,1557,AC,1557,Equisetum hyemale,L.
5048,EQUISETACEAE,SY,1557,SY,1557,Equisetum komarovii,Iljin
1558,EQUISETACEAE,AC,1558,AC,1558,Equisetum palustre,L.
1559,EQUISETACEAE,AC,1559,AC,1559,Equisetum pratense,L.
1560,EQUISETACEAE,AC,1560,AC,1560,Equisetum scirpoides,Michx.
1561,EQUISETACEAE,AC,1561,AC,1561,Equisetum sylvaticum,L.
1562,EQUISETACEAE,AC,1562,AC,1562,Equisetum variegatum,Schleich. ex Web. et Mohr.
1563,POACEAE,AC,1563,AC,1563,Eragrostis amurensis,Probat.
1564,POACEAE,AC,1564,AC,1564,Eragrostis cilianensis,(All.) Vign.-Lut.
7574,POACEAE,SY,1564,SY,1564,Eragrostis megastachya,(Koel.) Link
5049,POACEAE,SY,1564,SY,1564,Poa cilianensis,All.
6830,POACEAE,SY,1564,SY,1564,Poa megastachya,Koel.
1566,POACEAE,AC,1566,AC,1566,Eragrostis minor,Host
6832,POACEAE,SY,1566,SY,1566,Eragrostis poaeoides,Beauv.
1568,POACEAE,AC,1568,AC,1568,Eragrostis pilosa,(L.) Beauv.
5051,POACEAE,SY,1566,SY,1568,Poa eragrostis,L.
5053,POACEAE,SY,1568,SY,1568,Poa pilosa,L.
1569,POACEAE,AC,1569,AC,1569,Eragrostis suaveolens,A.Beck. ex Claus
1570,RANUNCULACEAE,AC,1570,AC,1570,Eranthis stellata,Maxim.
5054,RANUNCULACEAE,SY,1570,SY,1570,Shibateranthis stellata,(Maxim.) Nakai
1576,ASTERACEAE,AC,1576,AC,1576,Erigeron acris,L.
1585,ASTERACEAE,AC,1585,SY,1576,Erigeron kamtschaticus,DC.
1577,ASTERACEAE,AC,1577,AC,1577,Erigeron burejensis,Barkalov
1578,ASTERACEAE,AC,1578,AC,1578,Erigeron caespitans,Kom.
1579,ASTERACEAE,AC,1579,AC,1579,Erigeron compositus,Pursh
1582,ASTERACEAE,AC,1582,AC,1582,Erigeron grandiflorus,Hook.
1583,ASTERACEAE,AC,1583,AC,1583,Erigeron humilis,J. Grah.
1584,ASTERACEAE,AC,1584,AC,1584,Erigeron hyperboreus,Greene
1587,ASTERACEAE,AC,1587,AC,1587,Erigeron lonchophyllus,Hook.
1589,ASTERACEAE,AC,1589,AC,1589,Erigeron miyabeanus,Tatew. et Kitam.
1591,ASTERACEAE,AC,1591,AC,1591,Erigeron peregrinus,(Pursh) Greene
5064,ASTERACEAE,SY,1591,SY,1591,Aster peregrinus,Pursh
1594,ASTERACEAE,AC,1594,AC,1594,Erigeron sachalinensis,Botsch.
1595,ASTERACEAE,AC,1595,AC,1595,Erigeron schikotanensis,Barkalov
1596,ASTERACEAE,AC,1596,AC,1596,Erigeron silenifolius,(Turcz.) Botsch.
5067,ASTERACEAE,SY,1596,SY,1596,Aster silenifolius,Turcz.
1597,ASTERACEAE,AC,1597,AC,1597,Erigeron thunbergii,A. Gray
1598,ERIOCAULACEAE,AC,1598,AC,1598,Eriocaulon atrum,Nakai
1599,ERIOCAULACEAE,AC,1599,AC,1599,Eriocaulon chinorossicum,Eom.
5068,ERIOCAULACEAE,SY,1599,SY,1599,Eriocaulon alpestre var. robustius,Maxim.
1600,ERIOCAULACEAE,AC,1600,AC,1600,Eriocaulon decemflorum,Maxim.
1601,ERIOCAULACEAE,AC,1601,AC,1601,Eriocaulon desulavii,Tzvel.
1603,ERIOCAULACEAE,AC,1603,AC,1603,Eriocaulon sachalinense,Miyabe et Nakai
1604,ERIOCAULACEAE,AC,1604,AC,1604,Eriocaulon schischkinii,Tzvel.
1605,ERIOCAULACEAE,AC,1605,AC,1605,Eriocaulon ussuriense,Koern. ex Regel
1606,POACEAE,AC,1606,AC,1606,Eriochloa villosa,(Thunb.) Kunth
5072,POACEAE,SY,1606,SY,1606,Paspalum villosum,Thunb.
1607,CYPERACEAE,AC,1607,AC,1607,Eriophorum brachyantherum,Trautv. et Mey.
1608,CYPERACEAE,AC,1608,AC,1608,Eriophorum callitrix,Cham. ex C. A. Mey.
1609,CYPERACEAE,AC,1609,AC,1609,Eriophorum gracile,Koch
6838,CYPERACEAE,SY,1609,SY,1609,Eriophorum asiaticum,V.Vassil.
5073,CYPERACEAE,SY,1609,SY,1609,Eriophorum coreanum,Palla
1610,CYPERACEAE,AC,1610,AC,1610,Eriophorum humile,Turcz. ex Stued.
1613,CYPERACEAE,AC,1613,AC,1613,Eriophorum polystachion,L.
1614,CYPERACEAE,AC,1614,AC,1614,Eriophorum russeolum,Fries
5077,CYPERACEAE,SY,1614,SY,1614,Eriophorum eximium,V.Vassil.
1615,CYPERACEAE,AC,1615,AC,1615,Eriophorum scheuchzeri,Hoppe
1617,CYPERACEAE,AC,1617,AC,1617,Eriophorum vaginatum,L.
1619,BORAGINACEAE,AC,1619,AC,1619,Eritrichium incanum,(Turcz.) A. DC.
6843,BORAGINACEAE,SY,1619,SY,1619,Eritrichium maackii,Maxim.
5080,BORAGINACEAE,SY,1619,SY,1619,Myosotis incana,Turcz.
1620,BORAGINACEAE,AC,1620,AC,1620,Eritrichium jacuticum,M. Pop.
1621,BORAGINACEAE,AC,1621,AC,1621,Eritrichium ochotense,Jurtz. et A.Khokhr.
1623,BORAGINACEAE,AC,1623,AC,1623,Eritrichium sericeum,(Lehm.) A. DC.
6844,BORAGINACEAE,SY,1623,SY,1623,Eritrichium kamtschaticum,Kom.
5082,BORAGINACEAE,SY,1623,SY,1623,Myosotis sericea,Lehm.
1624,BORAGINACEAE,AC,1624,AC,1624,Eritrichium villosum,(Ledeb.) Bunge
6845,BORAGINACEAE,SY,1624,SY,1624,Eritrichium nanum ssp. villosum,(Ledeb.) Brand
5083,BORAGINACEAE,SY,1624,SY,1624,Myosotis villosa,Ledeb.
1626,GERANIACEAE,AC,1626,AC,1626,Erodium cicutarium,(L.) L'Herit.
5085,GERANIACEAE,SY,1626,SY,1626,Geranium cicutarium,L.
1627,GERANIACEAE,AC,1627,AC,1627,Erodium stephanianum,Willd.
1628,BRASSICACEAE,AC,1628,AC,1628,Erucastrum gallicum,(Willd.) O.E.Schulz
1629,APIACEAE,AC,1629,AC,1629,Eryngium planum,L.
1630,LILIACEAE,AC,1630,AC,1630,Erythronium japonicum,Decne.
1632,BRASSICACEAE,AC,1632,AC,1632,Euclidium syriacum,(L.) R.Br.
5087,BRASSICACEAE,SY,1632,SY,1632,Anastatica syriaca,L.
1633,CELASTRACEAE,AC,1633,AC,1633,Euonymus alata,(Thunb.) Siebold
5088,CELASTRACEAE,SY,1633,SY,1633,Celastrus alatum,Thunb.
1634,CELASTRACEAE,AC,1634,AC,1634,Euonymus maackii,Rupr.
1635,CELASTRACEAE,AC,1635,AC,1635,Euonymus macroptera,Rupr.
5093,CELASTRACEAE,SY,1640,SY,1635,Euonymus latifolius var. sachalinensis,Fr.Schmidt
1640,CELASTRACEAE,AC,1640,SY,1635,Euonymus sachalinensis,(Fr. Schmidt) Maxim.
5089,CELASTRACEAE,SY,1635,SY,1635,Kalonymus macroptera,(Rupr.) Prokh.
6848,CELASTRACEAE,SY,1640,SY,1635,Kalonymus sachalinensis,(Fr.Schmidt) Prokh.
1638,CELASTRACEAE,AC,1638,AC,1638,Euonymus pauciflora,Maxim.
1639,CELASTRACEAE,AC,1639,AC,1639,Euonymus planipes,(Koehne) Koehne
5092,CELASTRACEAE,SY,1639,SY,1639,Euonymus latifolia var. planipes,Koehne
1636,CELASTRACEAE,AC,1636,SY,1639,Euonymus maximowicziana,Prokh.
6846,CELASTRACEAE,SY,1636,SY,1639,Kalonymus maximowicziana,Prokh.
1642,CELASTRACEAE,AC,1642,AC,1642,Euonymus sieboldiana,Blume
1643,ASTERACEAE,AC,1643,AC,1643,Eupatorium glehnii,Fr. Schmidt ex Trautv.
1644,ASTERACEAE,AC,1644,AC,1644,Eupatorium lindleyanum,DC.
1645,EUPHORBIACEAE,AC,1645,AC,1645,Euphorbia croizatii,(Hurusawa) Kitag.
5095,EUPHORBIACEAE,SY,1645,SY,1645,Galarhoeus croizatii,Hurusawa
1646,EUPHORBIACEAE,AC,1646,AC,1646,Euphorbia discolor,Ledeb.
6849,EUPHORBIACEAE,SY,1646,SY,1646,Euphorbia esula ssp. hankoana,(Worosch.) Worosch.
5096,EUPHORBIACEAE,SY,1646,SY,1646,Euphorbia hankoana,Worosch.
1647,EUPHORBIACEAE,AC,1647,AC,1647,Euphorbia falcata,L.
1648,EUPHORBIACEAE,AC,1648,AC,1648,Euphorbia humifusa,Willd.
1650,EUPHORBIACEAE,AC,1650,AC,1650,Euphorbia lucorum,Rupr. ex Maxim.
1651,EUPHORBIACEAE,AC,1651,AC,1651,Euphorbia maculata,L.
1652,EUPHORBIACEAE,AC,1652,AC,1652,Euphorbia mandshurica,Maxim.
1653,EUPHORBIACEAE,AC,1653,AC,1653,Euphorbia savaryi,Kiss
1654,EUPHORBIACEAE,AC,1654,AC,1654,Euphorbia sieboldiana,Morr. et Decne.
1656,SCROPHULARIACEAE,AC,1656,AC,1656,Euphrasia ajanensis,Worosch.
1657,SCROPHULARIACEAE,AC,1657,AC,1657,Euphrasia amurensis,Freyn
1658,SCROPHULARIACEAE,AC,1658,AC,1658,Euphrasia hirtella,Jord. ex Reut.
1659,SCROPHULARIACEAE,AC,1659,AC,1659,Euphrasia hyperborea,Joergens.
5098,SCROPHULARIACEAE,SY,1659,SY,1659,Euphrasia saamica,Juz.
6851,SCROPHULARIACEAE,SY,1659,SY,1659,Euphrasia subpolaris,Juz.
1660,SCROPHULARIACEAE,AC,1660,AC,1660,Euphrasia jacutica,Juz.
1661,SCROPHULARIACEAE,AC,1661,AC,1661,Euphrasia maximowiczii,Wettst.
1662,SCROPHULARIACEAE,AC,1662,AC,1662,Euphrasia mollis,(Ledeb.) Wettst.
1663,SCROPHULARIACEAE,AC,1663,AC,1663,Euphrasia ussuriensis,Juz.
1665,NYMPHAEACEAE,AC,1665,AC,1665,Euryale ferox,Salisb.
1666,BRASSICACEAE,AC,1666,AC,1666,Eutrema edwardsii,R. Br.
1668,ROSACEAE,AC,1668,AC,1668,Exochorda serratifolia,S.Moore
1669,POLYGONACEAE,AC,1669,AC,1669,Fagopyrum esculentum,Moench
6854,POLYGONACEAE,SY,1669,SY,1669,Fagopyrum sagittatum,Gilib.
5101,POLYGONACEAE,SY,1669,SY,1669,Polygonum fagopyrum,L.
1670,POLYGONACEAE,AC,1670,AC,1670,Fagopyrum tataricum,(L.) Gaertn.
6855,POLYGONACEAE,SY,1670,SY,1670,Fagopyrum suffruticosum,Fr.Schmidt
5102,POLYGONACEAE,SY,1670,SY,1670,Polygonum tataricum,L.
1671,POLYGONACEAE,AC,1671,AC,1671,Fallopia convolvulus,(L.) A. LOve
5103,POLYGONACEAE,SY,1671,SY,1671,Polygonum convolvulus,L.
1672,POLYGONACEAE,AC,1672,AC,1672,Fallopia dentatoalata,(Fr. Schmidt) Holub
5104,POLYGONACEAE,SY,1672,SY,1672,Polygonum dentato-alatum,Fr.Schmidt
1673,POLYGONACEAE,AC,1673,AC,1673,Fallopia dumetorum,(L.) Holub
5105,POLYGONACEAE,SY,1673,SY,1673,Polygonum dumetorum,L.
1674,POLYGONACEAE,AC,1674,AC,1674,Fallopia pauciflora,(Maxim.) Kitag.
6856,POLYGONACEAE,SY,1674,SY,1674,Polygonum convolvulus var. pauciflorum,(Maxim.) Worosch.
5106,POLYGONACEAE,SY,1674,SY,1674,Polygonum pauciflorum,Maxim.
1675,POLYGONACEAE,AC,1675,AC,1675,Fallopia schischkinii,Tzvel.
1677,POACEAE,AC,1677,AC,1677,Festuca altaica,Trin.
1678,POACEAE,AC,1678,AC,1678,Festuca amurensis,E.Alexeev
1680,POACEAE,AC,1680,AC,1680,Festuca baffinensis,Polun.
1681,POACEAE,AC,1681,AC,1681,Festuca blepharogyna,(Ohwi) Ohwi
6858,POACEAE,SY,1681,SY,1681,Festuca sichotensis,Krivot.
5109,POACEAE,SY,1681,SY,1681,Leiopoa blepharogyna,Ohwi
1682,POACEAE,AC,1682,AC,1682,Festuca brachyphylla,Schult. et Schult. fil.
5110,POACEAE,SY,1682,SY,1682,Festuca brevifolia,R.Br.
1683,POACEAE,AC,1683,AC,1683,Festuca brevissima,Jurtz.
1684,POACEAE,AC,1684,AC,1684,Festuca chionobia,Egor. et Sipl.
5111,POACEAE,SY,1684,SY,1684,Festuca auriculata ssp. chionobia,(Egor. et Sipl.) Tzvel.
1685,POACEAE,AC,1685,AC,1685,Festuca extremiorientalis,Ohwi
1687,POACEAE,AC,1687,AC,1687,Festuca hyperborea,Holmen ex Frederiksen
1688,POACEAE,AC,1688,AC,1688,Festuca jacutica,Drob.
1690,POACEAE,AC,1690,AC,1690,Festuca kolymensis,Drob.
1691,POACEAE,AC,1691,AC,1691,Festuca lenensis,Drob.
5114,POACEAE,SY,1691,SY,1691,Festuca albifolia,Reverd.
1679,POACEAE,AC,1679,SY,1691,Festuca auriculata,Drob.
1692,POACEAE,AC,1692,AC,1692,Festuca litvinovii,(Tzvel.) E.Alexeev
5115,POACEAE,SY,1692,SY,1692,Festuca pseudosulcata var. litvinovii,Tzvel.
1693,POACEAE,AC,1693,AC,1693,Festuca mollissima,V.Krecz. et Bobr.
5116,POACEAE,SY,1693,SY,1693,Festuca auriculata ssp. mollissima,(V.Krecz. et Bobr.) Tzvel.
1694,POACEAE,AC,1694,AC,1694,Festuca ovina,L.
34080,POACEAE,SY,1694,SY,1694,Festuca diffusa,V. Vassil.
5117,POACEAE,SY,1694,SY,1694,Festuca ruprechtii,(Boiss.) V.Krecz. et Bobr.
1695,POACEAE,AC,1695,AC,1695,Festuca pratensis,Huds.
1696,POACEAE,AC,1696,AC,1696,Festuca probatoviae,E.Alexeev
1697,POACEAE,AC,1697,AC,1697,Festuca pseudosulcata,Drob.
1698,POACEAE,AC,1698,AC,1698,Festuca rubra,L.
1699,POACEAE,AC,1699,AC,1699,Festuca sibirica,Hack. ex Boiss.
6863,POACEAE,SY,1699,SY,1699,Leucopoa albida,(Turcz. ex Trin.) V.Krecz. et Bobr.
5119,POACEAE,SY,1699,SY,1699,Poa albida,Turcz. ex Trin.
1700,POACEAE,AC,1700,AC,1700,Festuca valesiaca,Gaudin
1701,POACEAE,AC,1701,AC,1701,Festuca vivipara,(L.) Smith
5120,POACEAE,SY,1701,SY,1701,Festuca ovina f. vivipara,??
6864,POACEAE,SY,1701,SY,1701,Festuca ovina var. vivipara,L.
1702,POACEAE,AC,1702,AC,1702,Festuca vorobievii,Probat.
6865,POACEAE,SY,1702,SY,1702,Festuca ovina ssp. littoralis,(Tzvel.) Alexeev
5121,POACEAE,SY,1702,SY,1702,Festuca ovina var. littoralis,Tzvel.
1703,POACEAE,AC,1703,AC,1703,Festuca X kolesnikovii,Tzvel. (pro sp.)
1704,ASTERACEAE,AC,1704,AC,1704,Filago arvensis,L.
1705,ASTERACEAE,AC,1705,AC,1705,Filifolium sibiricum,(L.) Kitam.
5122,ASTERACEAE,SY,1705,SY,1705,Tanacetum sibiricum,L.
1706,ROSACEAE,AC,1706,AC,1706,Filipendula angustiloba,(Turcz.) Maxim.
6866,ROSACEAE,SY,1706,SY,1706,Filipendula intermedia,(Glehn) Juz.
5123,ROSACEAE,SY,1706,SY,1706,Spiraea angustiloba,Turcz.
1707,ROSACEAE,AC,1707,AC,1707,Filipendula camtschatica,(Pall.) Maxim.
5124,ROSACEAE,SY,1707,SY,1707,Spiraea kamtschatica,Pall.
1709,ROSACEAE,AC,1709,AC,1709,Filipendula palmata,(Pall.) Maxim.
5126,ROSACEAE,SY,1709,SY,1709,Spiraea palmata,Pall.
1710,ROSACEAE,AC,1710,AC,1710,Filipendula ulmaria,(L.) Maxim.
6868,ROSACEAE,SY,1710,SY,1710,Filipendula denudata,(J. et C.Presl) Fritsch
5127,ROSACEAE,SY,1710,SY,1710,Spiraea ulmaria,L.
1711,ROSACEAE,AC,1711,AC,1711,Filipendula vulgaris,Moench
6869,ROSACEAE,SY,1711,SY,1711,Filipendula hexapetala,Gilib.
5128,ROSACEAE,SY,1711,SY,1711,Spiraea filipendula,L.
1713,CYPERACEAE,AC,1713,AC,1713,Fimbristylis aestivalis,(Retz.) Vahl
6870,CYPERACEAE,SY,1713,SY,1713,Fimbristylis leiocarpa,Maxim.
5130,CYPERACEAE,SY,1713,SY,1713,Scirpus aestivalis,Retz.
1714,CYPERACEAE,AC,1714,AC,1714,Fimbristylis ochotensis,(Meinsh.) Kom.
5131,CYPERACEAE,SY,1714,SY,1714,Scirpus ochotensis,Meinsh.
1715,CYPERACEAE,AC,1715,AC,1715,Fimbristylis squarrosa,Vahl
1716,CYPERACEAE,AC,1716,AC,1716,Fimbristylis subbispicata,Nees et Meyen
1718,CYPERACEAE,AC,1718,AC,1718,Fimbristylis verrucifera,(Maxim.) Makino
5133,CYPERACEAE,SY,1718,SY,1718,Isolepis verrucifera,Maxim.
1719,EUPHORBIACEAE,AC,1719,AC,1719,Flueggea ussuriensis,Pojark.
1720,ROSACEAE,AC,1720,AC,1720,Fragaria iinumae,Makino
1721,ROSACEAE,AC,1721,AC,1721,Fragaria nipponica,Makino
1722,ROSACEAE,AC,1722,AC,1722,Fragaria orientalis,Losinsk.
1723,ROSACEAE,AC,1723,AC,1723,Fragaria yezoensis,Hara
1724,OLEACEAE,AC,1724,AC,1724,Fraxinus densata,Nakai
1725,OLEACEAE,AC,1725,AC,1725,Fraxinus lanuginosa,Koidz.
1726,OLEACEAE,AC,1726,AC,1726,Fraxinus mandshurica,Rupr.
1727,OLEACEAE,AC,1727,AC,1727,Fraxinus pennsylvanica,Marsh.
1728,OLEACEAE,AC,1728,AC,1728,Fraxinus rhynchophylla,Hance
1729,LILIACEAE,AC,1729,AC,1729,Fritillaria camschatcensis,(L.) Ker.-Gawl.
5135,LILIACEAE,SY,1729,SY,1729,Lilium camschatcense,L.
1730,LILIACEAE,AC,1730,AC,1730,Fritillaria maximowiczii,Freyn
5136,LILIACEAE,MA,1730,SY,1730,Fritillaria dagana,Turcz. ex Trautv.
1731,LILIACEAE,AC,1731,AC,1731,Fritillaria ussuriensis,Maxim.
1732,FUMARIACEAE,AC,1732,AC,1732,Fumaria officinalis,L.
1733,LILIACEAE,AC,1733,AC,1733,Gagea coreaica,Koidz.
5137,LILIACEAE,SY,1733,SY,1733,Gagea longiscapa,Grossh.
1734,LILIACEAE,AC,1734,AC,1734,Gagea hiensis,Pasch.
5138,LILIACEAE,SY,1734,SY,1734,Gagea terraccianoana,Pasch.
1736,LILIACEAE,AC,1736,AC,1736,Gagea pauciflora,Turcz. ex Ledeb.
1737,LILIACEAE,AC,1737,AC,1737,Gagea vaginata,Pasch.
1740,LAMIACEAE,AC,1740,AC,1740,Galeopsis bifida,Boenn.
1741,LAMIACEAE,AC,1741,AC,1741,Galeopsis ladanum,L.
1742,LAMIACEAE,AC,1742,AC,1742,Galeopsis speciosa,Mill.
1743,LAMIACEAE,AC,1743,AC,1743,Galeopsis tetrahit,L.
1744,ASTERACEAE,AC,1744,AC,1744,Galinsoga parviflora,Cav.
1745,ASTERACEAE,AC,1745,AC,1745,Galinsoga quadriradiata,Ruiz et Pav.
5141,ASTERACEAE,SY,1745,SY,1745,Galinsoga ciliata,(Rafin.) Blake
1746,RUBIACEAE,AC,1746,AC,1746,Galium boreale,L.
6875,RUBIACEAE,SY,1746,SY,1746,Galium amurense,Pobed.
5142,RUBIACEAE,SY,1746,SY,1746,Galium boreale ssp. septentrionale,(Roem. et Schult.) Hara
7846,RUBIACEAE,SY,1746,SY,1746,Galium boreale var. septentrionale,(Roem. et Schult.) Kliphuis.
7586,RUBIACEAE,SY,1746,SY,1746,Galium schilkense,M.Pop.
7957,RUBIACEAE,MA,1746,SY,1746,Galium septentrionale,Roem. et Schult.
1747,RUBIACEAE,AC,1747,AC,1747,Galium davuricum,Turcz. ex Ledeb.
1748,RUBIACEAE,AC,1748,AC,1748,Galium densiflorum,Ledeb.
1749,RUBIACEAE,AC,1749,AC,1749,Galium kamtschaticum,Stell. et Schult. fil.
1750,RUBIACEAE,AC,1750,AC,1750,Galium maximowiczii,(Kom.) Pobed.
5144,RUBIACEAE,SY,1750,SY,1750,Asperula maximowiczii,Kom.
1751,RUBIACEAE,AC,1751,AC,1751,Galium mollugo,L.
1752,RUBIACEAE,AC,1752,AC,1752,Galium odoratum,(L.) Scop.
5145,RUBIACEAE,SY,1752,SY,1752,Asperula odorata,L.
1753,RUBIACEAE,AC,1753,AC,1753,Galium paradoxum,Maxim.
1755,RUBIACEAE,AC,1755,AC,1755,Galium platygalium,(Maxim.) Pobed.
5147,RUBIACEAE,SY,1755,SY,1755,Asperula platygalium,Maxim.
1756,RUBIACEAE,AC,1756,AC,1756,Galium pseudoasprellum,Makino
1757,RUBIACEAE,AC,1757,AC,1757,Galium ruthenicum,Willd.
6877,RUBIACEAE,SY,1757,SY,1757,Galium lacteum,(Maxim.) Pobed.
5148,RUBIACEAE,SY,1757,SY,1757,Galium verum var. sibiricum,Pobed.
1758,RUBIACEAE,AC,1758,AC,1758,Galium spurium,L.
1759,RUBIACEAE,AC,1759,AC,1759,Galium trifidum,L.
7588,RUBIACEAE,SY,1759,SY,1759,Galium ruprechtii,Pobed.
1760,RUBIACEAE,AC,1760,AC,1760,Galium triflorum,Mich.
6879,RUBIACEAE,SY,1760,SY,1760,Galium japonicum,Makino
7589,RUBIACEAE,SY,1760,SY,1760,Galium trifloriforme,Kom.
5150,RUBIACEAE,SY,1760,SY,1760,Galium triflorum f. europaeum,Fr.Schmidt
1761,RUBIACEAE,AC,1761,AC,1761,Galium uliginosum,L.
1764,ORCHIDACEAE,AC,1764,AC,1764,Gastrodia elata,Blume
1765,CARYOPHYLLACEAE,AC,1765,AC,1765,Gastrolychnis apetala,(L.) Tolm. et Kozhanczikov
5152,CARYOPHYLLACEAE,SY,1765,SY,1765,Lychnis apetala,L.
6881,CARYOPHYLLACEAE,SY,1765,SY,1765,Melandrium apetalum,(L.) Fenzl
7591,CARYOPHYLLACEAE,SY,1765,SY,1765,Silene uralensis,(Rupr.) Bocquet
1767,CARYOPHYLLACEAE,AC,1767,AC,1767,Gastrolychnis brachypetala,(Hornem.) Tolm. et Kozhanczikov
5154,CARYOPHYLLACEAE,SY,1767,SY,1767,Lychnis brachypetala,Hornem.
6883,CARYOPHYLLACEAE,SY,1767,SY,1767,Melandrium brachypetalum,(Hornem.) Fenzl
7592,CARYOPHYLLACEAE,SY,1767,SY,1767,Silene soongarica,"(Fisch., Mey. et Ave-Lall.) Bocquet"
1768,CARYOPHYLLACEAE,AC,1768,AC,1768,Gastrolychnis involucrata,(Cham. et Schlecht.) A. et D.Love
7593,CARYOPHYLLACEAE,SY,1768,SY,1768,Gastrolychnis affinis,(J.Vahl. et Fries) Tolm. et Koczanczikov
5155,CARYOPHYLLACEAE,SY,1768,SY,1768,Lychnis apetala var. involucrata,Cham. et Schlecht.
6884,CARYOPHYLLACEAE,SY,1768,SY,1768,Melandrium affine,(J.Vahl. et Fries) J.Vahl.
7849,CARYOPHYLLACEAE,SY,1768,SY,1768,Silene involucrata,(Cham. et Schlecht.) Bocquet
1769,CARYOPHYLLACEAE,AC,1769,AC,1769,Gastrolychnis macrosperma,(A.Pors.) Tolm. et Kozhanczikov
5156,CARYOPHYLLACEAE,SY,1769,SY,1769,Melandrium macrospermum,A.Pors.
1770,CARYOPHYLLACEAE,AC,1770,AC,1770,Gastrolychnis saxatilis,(Turcz.) Peschkova
5157,CARYOPHYLLACEAE,SY,1770,SY,1770,Lychnis saxatilis,Turcz.
6885,CARYOPHYLLACEAE,SY,1770,SY,1770,Melandrium saxatile,(Turcz. ex Fisch. et Mey.) R.Br.
7594,CARYOPHYLLACEAE,SY,1770,SY,1770,Silene tolmatchevii,Bocquet
1771,CARYOPHYLLACEAE,AC,1771,AC,1771,Gastrolychnis soczaviana,(Schischk.) Tolm. et Kozhanczikov
5158,CARYOPHYLLACEAE,SY,1771,SY,1771,Melandrium soczavianum,Schischk.
6886,CARYOPHYLLACEAE,SY,1771,SY,1771,Silene soczaviana,(Schischk.) Bocquet
1773,CARYOPHYLLACEAE,AC,1773,AC,1773,Gastrolychnis triflora,(R.Br.) Tolm. et Kozhanczikov
5160,CARYOPHYLLACEAE,SY,1773,SY,1773,Lychnis triflora,R.Br.
1774,CARYOPHYLLACEAE,AC,1774,AC,1774,Gastrolychnis violascens,Tolm.
5161,CARYOPHYLLACEAE,SY,1774,SY,1774,Melandrium violascens,(Tolm.) Khokhr.
1775,ERICACEAE,AC,1775,AC,1775,Gaultheria miqueliana,Takeda
1776,GENTIANACEAE,AC,1776,AC,1776,Gentiana algida,Pall.
5162,GENTIANACEAE,SY,1776,SY,1776,Gentiana romanzowii,Ledeb. ex Bunge
1777,GENTIANACEAE,AC,1777,AC,1777,Gentiana aquatica,L.
1778,GENTIANACEAE,AC,1778,AC,1778,Gentiana axillariflora,Levl. et Vaniot
1779,GENTIANACEAE,AC,1779,AC,1779,Gentiana glauca,Pall.
1780,GENTIANACEAE,AC,1780,AC,1780,Gentiana jamesii,Hemsl.
1781,GENTIANACEAE,AC,1781,AC,1781,Gentiana macrophylla,Pall.
1782,GENTIANACEAE,AC,1782,AC,1782,Gentiana nipponica,Maxim.
6888,GENTIANACEAE,MA,1780,SY,1782,Gentiana kawakamii,Makino
